Date,RTB 03-08,RTB 03-09,RTB 03-10,RTB 03-11,RTB 05-11,RTB 05-12,RTB 05-13,RTB 05-14,RTB 05-15,RTB 05-16,RTB 10-01,RTB 10-02,RTB 10-03,RTB 10-04,RTB 10-05,RTB 15-01,RTB 15-02,RTB 20-01,RTB 25-01,RDB 05-01,RDB 10-01,ODB 10-01
1/2/2019,57.31411078,63.59980827,,,55.71782844,,,,,,82.17294717,86.96277787,73.56131819,35.76545441,42.05611532,73.49331113,60.72524165,65.99324174,65.16904442,,,
1/3/2019,57.91395181,62.36092262,,,56.19675751,,,,,,82.05809826,86.56493382,74.03690378,36.86949701,41.71798477,74.03106402,60.45805161,65.70035438,65.60975269,,,
1/4/2019,59.84470148,63.14938956,,,57.05524568,,,,,,81.96461777,90.97255671,74.53527523,36.86711976,41.38733841,77.49427079,60.20490461,67.76400924,58.20383748,,,
1/7/2019,61.30516736,62.39100539,,,56.4411372,,,,,,81.81480483,89.97739531,76.16962335,36.35114211,40.44119317,79.31072208,59.53133989,67.03907064,59.8393075,,,
1/8/2019,62.17877695,62.34671896,,,56.39702764,,,,,,81.80922967,87.00713169,76.76167073,37.51780153,43.74865227,80.6951553,59.33599235,65.18691747,71.93511503,,,
1/9/2019,63.08534607,62.10998457,,,56.00315182,,,,,,81.82625251,86.72798505,77.72107762,37.88562766,44.20787488,80.93322973,59.15551086,65.16739853,68.80691328,,,
1/10/2019,71.55694314,62.7727809,,,57.42469054,,,,,,81.86612763,89.96127677,78.35993771,38.04440467,44.7073887,82.89413372,58.99006572,66.59196094,72.99719119,,,
1/11/2019,67.00739011,65.8443229,,,59.42440333,,,,,,81.92911216,94.35166428,79.02331974,40.96762168,46.1537813,83.62641575,58.83982918,69.24515724,73.63360653,,,
1/14/2019,65.86776558,65.47521285,,,60.67496956,,,,,,95.28538742,93.78724998,81.16330146,41.00766972,45.43518626,85.98932412,58.48212342,68.8723016,82.16321829,,,
1/15/2019,66.83245635,65.93861771,,,60.4972958,,,,,,95.43786624,96.49012522,81.92749011,42.0732534,46.10272825,86.83334494,67.70682648,68.78156141,82.06947145,,,
1/16/2019,67.31342316,65.70710494,,,60.99428766,,,,,,95.61312189,96.36495582,82.71757512,41.64365585,45.88231206,87.70608201,65.38622834,68.70790413,82.85504782,,,
1/17/2019,67.50266996,66.94886581,,,61.48753919,,,,,,95.81139383,99.45515771,83.53384047,41.13849508,46.10277345,88.60785496,65.33654011,73.53602098,83.62596544,,,
1/18/2019,67.46681974,67.18498439,,,61.86515987,,,,,,96.03292407,99.37310345,84.37657327,43.46808491,46.39694319,96.33834076,65.30256623,72.91292758,86.67137467,,,
1/21/2019,66.365041,66.70938204,,,61.38565234,,,,,,96.83952274,99.25017738,85.490064,43.13144295,45.62879519,96.74087443,63.2590852,73.14277379,85.59506133,,,
1/22/2019,65.94275844,66.14324583,,,61.21968615,,,,,,97.15655732,99.25099353,92.71816005,43.57130433,45.47104214,96.25059161,63.28928313,69.24215049,88.74356172,,,
1/23/2019,64.97427064,66.4715373,,,61.37288356,,,,,,97.49809884,98.7700894,92.11525571,43.58429421,45.31824829,95.57906176,63.33630557,69.29355334,90.73609334,,,
1/24/2019,64.68791085,65.44993719,,,61.10639559,,,,,,98.96015716,98.81357162,91.52265939,44.12184245,45.17422231,93.72465417,68.21839258,72.28926167,89.25318761,,,
1/25/2019,64.62529556,65.54656229,,,61.42993754,,,,,,99.34955792,96.70090681,90.94047794,44.31894615,45.03905803,93.74029959,68.29887028,72.37759259,90.23094055,,,
1/28/2019,63.8442512,65.45511077,,,61.75883468,,,,,,100.6695767,97.5585036,89.25750814,44.22815006,44.68768861,92.02530065,68.64184428,72.37263611,88.23691871,,,
1/29/2019,63.52739263,65.41428498,,,61.84168994,,,,,,101.1610734,97.71371384,88.71807713,44.50218148,44.5889295,91.42256171,68.79062047,72.53699019,87.58364561,,,
1/30/2019,63.51769872,66.03655528,,,61.81485683,,,,,,101.6787647,97.89202631,88.18961215,45.65405654,43.98715772,91.23347968,68.95692954,73.07375588,86.88390385,,,
1/31/2019,63.75944186,66.90513191,,,63.23496516,,,,,,105.8964742,100.1507992,87.32406436,46.44784015,43.98715772,91.23347968,68.95692954,73.39658308,87.93238391,,,
2/1/2019,65.36421065,69.29703636,,,66.05155234,,,,,,106.4294035,106.500393,86.80399153,48.58185605,46.13774185,96.5210555,69.14095874,73.59954219,89.42455292,,,
2/4/2019,63.80802208,69.99552345,,,65.56037598,,,,,,108.1856307,102.6335897,85.31163633,47.93404622,45.97246249,94.91835559,69.80126946,72.90307237,87.32263086,,,
2/6/2019,65.17023691,69.87542722,,,67.5698751,,,,,,111.6589625,105.498718,89.28724658,48.63415784,43.9260832,93.64336891,73.01349977,79.39374474,87.84285178,,,
2/7/2019,63.80289189,69.10770991,,,67.2383831,,,,,,112.3444195,105.8371772,88.84965042,49.46759858,45.45352635,94.33588358,74.27973403,78.83449323,86.8572637,,,
2/8/2019,64.2981549,69.76787766,,,67.2644957,,,,,,113.0571945,106.199929,86.86688582,50.12676292,43.8937383,93.86712854,74.58633888,80.88260553,84.52026017,,,
2/11/2019,63.12464453,70.41930755,,,68.78692625,,,,,,115.3622056,108.581026,85.64905232,51.81817684,45.17166598,87.43390076,73.60588082,82.01589261,82.40129905,,,
2/12/2019,62.60225446,68.9116067,,,67.46494344,,,,,,116.1870451,109.0410777,85.26749038,51.67537226,45.20258076,87.00519346,73.99366412,78.42587617,81.90337588,,,
2/13/2019,61.49943147,68.25602698,,,68.01787568,,,,,,117.040613,109.5265176,84.89832731,52.45077781,45.68759657,86.59028287,74.03365636,79.10985793,81.86842209,,,
2/14/2019,61.15260297,67.997434,,,67.70522547,,,,,,117.9232002,110.1109876,84.54168957,52.43560261,44.04773933,86.18931457,74.46243216,79.58381769,81.01610324,,,
2/15/2019,60.81099689,68.66552073,,,66.99311287,,,,,,118.4130566,110.6477926,84.1977049,53.29616537,45.95284629,83.93885608,74.9115537,80.08033397,80.02021817,,,
2/18/2019,59.51008744,69.12767521,,,68.6708852,,,,,,122.2719978,108.4848534,83.24296648,52.24097885,46.05665681,84.53755787,76.38315808,81.70765089,79.0965614,,,
2/19/2019,58.49683186,67.78518204,,,67.57800391,,,,,,123.3008764,109.1406148,79.08177122,51.08833375,45.29207299,82.93636257,76.91583942,77.73299693,78.71343605,,,
2/20/2019,58.4166009,68.36368706,,,67.54580232,,,,,,122.5313185,109.8242769,78.79558933,48.67951068,45.41155164,82.61923187,77.4699665,78.3655751,77.4707405,,,
2/21/2019,59.15366646,69.09672486,,,68.45699193,,,,,,117.124701,114.8644271,79.50357453,49.88708758,44.72952825,81.56465206,78.04576636,79.0231652,75.54373247,,,
2/22/2019,59.10505233,69.77072274,,,69.33060834,,,,,,120.662553,113.9723149,76.64529357,50.09953972,44.87331253,81.27646399,78.64346845,85.02583715,77.97790601,,,
2/26/2019,58.81644675,71.08962236,,,71.50715665,,,,,,113.7538703,117.177926,75.74147978,47.47408373,45.56945717,80.28023102,81.25797347,86.15852309,75.93498122,,,
2/27/2019,58.91474041,70.98743436,,,71.67709213,,,,,,113.0611418,114.6451495,75.55193479,48.08831537,46.33695455,80.40781369,80.54213689,86.24206538,74.50075197,,,
2/28/2019,58.63523501,71.78303015,,,72.27957899,,,,,,112.3820657,116.0254566,77.8352978,48.50396834,47.02970868,79.37634,81.28485762,86.37114755,75.35320462,,,
3/1/2019,58.57544904,73.38406468,,,73.88758672,,,,,,110.4281693,117.7725608,77.41092726,47.60192711,47.82823017,81.27377138,83.65758755,89.01515152,75.39926804,,,
3/4/2019,58.60364842,74.94523579,,,75.54969683,,,,,,108.602311,119.1055515,77.12424033,46.33746018,48.77487497,80.95408714,83.5710631,88.10598239,75.06433385,,,
3/5/2019,58.733602,76.60175722,,,75.71804564,,,,,,108.2274617,119.8063149,78.60027121,45.63789911,48.72548885,81.11513366,83.00824566,87.53094259,76.41072596,,,
3/6/2019,59.35875022,76.66998105,,,75.65580025,,,,,,109.5392369,116.5650183,78.55296847,46.62875469,51.04819689,80.14406451,82.45525606,91.34651737,79.95425155,,,
3/7/2019,60.19242508,77.30507969,,,75.95490626,,,,,,108.9949881,115.799388,78.52163015,46.84920374,50.75759274,82.31078716,81.91219812,90.75713056,76.74531084,,,
3/8/2019,60.60327095,77.77997942,,,76.38934832,,,,,,109.8612348,119.2373273,78.5064207,46.61033847,52.21229064,82.29289104,81.37917677,90.17866694,78.73879384,,,
3/11/2019,60.50889953,81.22912053,,,73.80534308,,,,,,105.1745641,117.103803,78.55923533,46.12595507,52.95595791,82.34803015,79.84139822,88.19667521,77.4778759,,,
3/12/2019,60.1851496,81.74894491,,,72.79106865,101.5533602,,,,,104.7028446,116.4200698,78.61021979,45.24491078,53.35147068,81.06958516,81.14261173,83.20656612,76.81404202,,,
3/13/2019,60.09522244,81.06980474,,,72.00167408,99.95162615,,,,,104.2470355,115.7502916,78.67818105,43.34487111,53.76118705,82.2082765,80.66695381,85.67114285,77.21645553,,,
3/14/2019,60.99312179,80.06501957,,,71.28381455,99.3157972,,,,,103.8073009,116.0000692,77.64428585,44.19044656,54.18525453,81.23700899,80.20190507,84.92309366,77.4648198,,,
3/15/2019,60.04298899,79.67079442,,,71.25173473,98.61435773,,,,,103.3838067,114.2764457,77.74705072,44.25314358,53.49669466,81.34961067,79.74757614,84.64645107,78.45385255,,,
3/18/2019,60.39626649,78.03079988,,,70.2832502,97.59843014,,,,,102.1173218,110.3394185,78.1618771,44.43233723,54.92048509,81.80543161,78.45003192,82.97607272,79.27723442,,,
3/19/2019,60.77354598,77.43118052,,,70.00338124,97.80697374,,,,,101.7603052,109.7501207,78.33627916,44.81527523,55.8099614,85.79794552,78.0397118,84.4897194,80.25037789,,,
3/20/2019,60.36747604,76.56982786,,,69.4551587,97.20084738,,,,,100.9871001,109.7276216,78.52905732,43.97494944,56.78038968,84.89737406,77.64068219,83.65025722,80.58678148,,,
3/21/2019,61.60137441,76.96343848,,,70.17313174,98.72902529,,,,,102.8069421,110.7689623,79.42331492,45.05399914,56.99837576,85.12755669,77.35972901,85.0979734,82.97298287,,,
3/22/2019,62.07235305,77.75829518,,,70.21110791,97.60109847,,,,,102.5045385,110.0058455,81.13034035,44.49047544,56.62584243,85.90340846,76.98390691,84.68856781,82.41852322,,,
3/25/2019,63.00638854,75.51884657,,,70.28995026,97.37751447,,,,,101.7031282,109.7872196,81.92614222,44.95665435,55.93104275,87.54313923,77.13690037,83.79089846,83.16188152,,,
3/26/2019,63.22264123,75.84519725,,,69.20808611,96.59915996,,,,,101.4718619,109.3145457,82.22965661,44.65271851,55.68242863,87.62907246,76.81113204,82.09916079,81.38269585,,,
3/27/2019,64.28284277,78.10884167,,,70.68137494,98.69260358,,,,,101.2588371,108.0820328,80.89242364,45.15005109,55.52680359,87.98328321,77.27269833,85.97952804,88.10953014,,,
3/28/2019,65.57505369,78.80435903,,,73.55240277,102.7414692,,,,,101.0642406,107.6398998,81.23828528,48.36644714,55.19461566,88.35910216,76.97281711,83.64129755,90.0331713,,,
3/29/2019,68.8576502,80.00075711,,,74.59399631,103.8023426,,,,,103.8814543,112.618921,88.26170506,48.00091976,58.81871117,94.40499034,80.66293579,86.4453077,92.72023358,,,
4/1/2019,68.93312137,75.08114584,,,72.36465773,102.0200641,,,,,106.2019426,108.9013185,89.02445825,47.56223243,55.69804959,97.14567822,80.13999119,85.86733508,92.17923571,,,
4/2/2019,68.6439548,75.92605812,,,71.36295292,100.0106263,,,,,104.2070032,107.8989968,89.43532499,47.74365617,57.15679335,97.59135783,79.89703488,86.35318185,88.12847324,,,
4/3/2019,68.43634899,76.84408876,,,70.78263853,98.6984727,,,,,103.6469517,107.5440582,89.86611208,47.63638522,56.15317118,98.05863455,74.70496496,86.09966316,89.93736562,,,
4/4/2019,69.04268807,75.65744529,,,70.4903283,98.48414944,,,,,103.6844781,107.2062647,87.10374038,45.98563155,55.7597359,93.26744518,76.08327001,85.86001923,89.14276955,,,
4/5/2019,69.39807988,75.02405845,,,70.37800215,98.61298779,,,,,103.6259989,106.8857899,87.58441042,47.65082791,52.61924555,93.79416834,75.87296436,85.63438972,89.01450459,,,
4/8/2019,70.82400738,73.41450986,,,67.6845984,95.4402858,,,,,103.5694233,106.0300396,88.30223728,44.44846736,51.80407554,95.05105461,78.53193583,83.23097426,90.7578457,,,
4/10/2019,71.27893561,71.27811267,,,67.70958293,94.25861142,,,,,103.6327634,102.6198555,89.46280605,46.73039846,51.04589918,96.31972313,78.23948788,80.38458911,91.57797366,,,
4/11/2019,72.16881813,70.88311781,,,66.97837113,93.33461273,,,,,103.6953629,105.1050852,90.93491693,45.99584786,52.33438546,97.90874797,78.11353577,82.58387584,91.5927194,,,
4/12/2019,71.09877926,69.89198894,,,66.97955596,92.21664511,,,,,99.28646054,104.9105798,91.56727603,45.36116978,51.58895335,98.60013462,78.00127892,80.30950646,90.84877254,,,
4/15/2019,69.50071262,71.42345713,,,65.53246037,90.27693531,,,,,99.66974574,102.4373658,93.60065196,45.11416124,51.56870757,100.2811177,77.74805866,80.01988712,93.29364975,,,
4/16/2019,69.04870913,70.0497883,,,65.35029641,90.00201837,,,,,99.84172872,103.4563984,94.15587943,45.4416328,50.47258303,95.63456956,77.69196855,79.16768798,93.59361508,,,
4/17/2019,68.97302871,69.58311442,,,65.73806994,89.30746306,,,,,100.0362021,101.653996,94.90427978,46.45912934,49.04450723,100.4059538,73.59220298,79.1186349,93.42721176,,,
4/22/2019,66.9396758,67.13433158,,,64.68445379,88.15037564,,,,,101.3541086,103.1622999,94.36526276,47.2584808,48.17919135,101.7147409,70.43414277,77.83129898,96.43221879,,,
4/24/2019,65.70265742,68.55306184,,,66.0208689,88.25423962,,,,,102.046989,100.6951627,93.18107607,46.95534043,48.17847989,100.6946454,73.14180227,78.05857287,98.79032258,,,
4/25/2019,65.47295288,68.48914948,,,66.97778566,89.78728373,,,,,103.7320137,102.3783415,92.60446311,48.17618676,49.25916455,100.0659243,73.22143349,75.26952515,99.06134066,,,
4/26/2019,65.07955184,69.23568211,,,66.29118889,89.26477885,,,,,101.7723172,105.7209878,95.65761222,48.47841018,47.58207761,99.44859601,73.31730745,75.37568124,98.94459342,,,
4/29/2019,64.0924364,68.27849202,,,65.8171425,89.04532378,,,,,103.1527695,102.1785504,94.05686915,48.28048126,48.36744477,95.07365543,72.66786568,77.55755301,96.37433583,,,
4/30/2019,64.08871603,69.38682407,,,66.47540488,89.63066993,,,,,103.6642823,102.3543517,90.13235782,49.01804124,48.76229546,94.49493376,74.84085351,81.35670492,96.61230882,,,
5/2/2019,64.74284113,70.73899066,,,69.08874249,92.74890974,,,,,104.7659517,105.7727991,92.11124482,51.38052003,44.83827584,93.37391955,75.21558241,85.44556039,97.35706823,,,
5/3/2019,64.17695852,70.45387445,,,68.39027233,91.6490309,,,,,105.3566517,104.8385813,91.19150525,50.59552307,49.99423661,99.02593622,75.42885514,84.88756856,96.8512735,,,
5/6/2019,63.18602686,70.01127539,,,70.07167932,93.26882022,,,,,107.2915316,106.0542663,89.81391454,52.39267238,50.27028316,97.52776957,76.9943853,85.18275433,94.85094894,,,
5/7/2019,63.61774807,70.17450003,,,69.83584967,93.27561113,,,,,111.1340277,107.5518187,89.37769884,52.47615123,48.43595673,96.43299796,79.38123168,78.88836684,93.9766004,,,
5/8/2019,62.89908819,70.97342872,,,69.10054345,93.217999,,,,,111.8497192,106.7534295,88.95316679,51.41161115,48.93942656,95.96970912,80.34259598,85.61109211,93.95567496,,,
5/9/2019,63.06986237,71.95293336,,,70.61577325,93.99930917,,,,,113.2341346,108.3542946,88.98658569,53.67929222,50.08366253,95.42394638,80.65681765,85.48138401,93.41981361,,,
5/10/2019,63.30404275,72.40899058,,,70.21691766,94.19764109,,,,,115.5156542,109.8775922,89.40128451,53.32154482,50.66469701,96.36019585,80.9891472,87.4133644,93.1146552,,,
5/14/2019,62.9926502,72.70396036,,,71.57542362,94.88278029,,,,,117.7835771,110.9304114,87.93118702,56.06735838,50.80936721,90.40802175,82.50320019,88.54537985,92.14910552,,,
5/15/2019,63.01141007,72.33536944,,,72.19539752,95.13389793,,,,,118.6940642,110.2611067,87.22695764,56.71903453,51.33088219,93.02847665,82.92882723,87.89313344,91.23464949,,,
5/16/2019,63.379453,73.71351482,,,72.24978698,95.52588923,,,,,121.5393402,111.6871806,87.27041002,55.91136624,50.73672485,92.67166954,83.37367837,89.50623479,90.9309933,,,
5/17/2019,63.44897037,73.14772101,,,72.19135482,95.06023845,,,,,122.444816,112.2749157,88.93717542,55.70529439,50.72231326,91.19266446,83.83794623,90.01878252,90.86301612,,,
5/20/2019,63.39190482,73.07891772,,,73.26795875,95.73634867,,,,,123.6859964,114.1988311,88.09144567,53.82060834,50.37579966,90.24261342,85.34920528,89.93119637,87.87426121,,,
5/21/2019,63.97812685,73.6832842,,,73.69408805,96.05257569,,,,,122.931692,114.8946103,87.8355644,53.54307874,50.61336097,89.95491755,85.89310502,90.54053974,88.69349351,,,
5/22/2019,64.09702371,74.35753263,,,74.582783,96.95429413,,,,,124.4085401,115.6180854,87.59291173,53.52941118,51.25140474,89.68196184,85.81997405,93.2664262,88.48057931,,,
5/23/2019,64.73543332,75.70908236,,,75.8212146,97.73872119,,,,,123.6864646,116.3695359,87.3636181,53.95794818,50.07308709,93.64376192,86.40759699,95.24095478,87.78443651,,,
5/24/2019,65.00064897,76.46354109,,,76.8983797,99.05883434,,,,,124.1186331,122.9695334,87.14781528,53.58406519,52.47709204,93.40723566,87.01615859,93.6166063,90.37813049,,,
5/27/2019,65.10967212,79.3551898,,,78.97398773,101.0518561,,,,,122.0787521,125.4045781,86.19445535,53.64217129,53.83425157,92.78764316,88.96959306,96.80854244,90.33695554,,,
5/28/2019,66.63065714,80.1827697,,,80.14738056,102.3799038,,,,,124.0184835,127.5185572,88.17968598,54.11853758,54.39106964,92.62614027,89.66403771,99.4019483,89.27450652,,,
5/29/2019,67.66208044,81.17738306,,,81.50478819,104.3821885,,,,,124.0333363,130.1182746,88.03529005,53.44129331,54.60376726,93.97184453,90.38049601,98.99340265,89.97286976,,,
5/30/2019,67.09924089,80.83130616,,,80.71438603,103.8369883,,,,,123.4151802,129.0164688,88.41655551,52.78959499,55.06581325,92.63368681,91.11918948,102.0163531,90.60207954,,,
5/31/2019,66.88482991,81.24978288,,,81.64304427,105.4839219,,,,,125.3885021,131.1077431,88.68924039,54.34166361,54.82337871,92.63368681,91.11918948,103.8609324,91.37365681,,,
6/3/2019,67.93329263,83.91887087,,,84.79584775,109.1295336,,,,,123.6301954,134.7771357,88.38704466,53.96165832,57.38203747,92.2954011,90.75278875,104.6590168,91.66619945,,,
6/4/2019,69.2539803,85.76722616,,,86.46000387,111.1233756,,,,,123.071551,134.025118,89.81740907,54.34786236,56.56126949,97.1745753,90.20306313,102.9591147,94.28982014,,,
6/6/2019,70.35522017,87.49504674,,,86.3149215,113.6549251,,,,,124.2544065,132.5586232,89.72055182,54.54771128,58.72583214,94.77160912,89.13218667,102.8390462,94.6986892,,,
6/7/2019,72.12935166,90.06206589,,,87.07922445,116.4388527,,,,,125.7062586,137.4956907,89.69452625,55.77068799,61.11274633,94.74212681,88.61122785,103.9360581,96.99861318,,,
6/10/2019,76.26087882,94.81362801,,,89.65451839,123.2905122,,,,,129.0143092,141.1329375,89.70779707,57.45512428,64.72215817,106.8037488,100.3519982,102.4864999,100.068603,,,
6/11/2019,76.25848194,95.78180496,,,88.82365117,122.4889031,,,,,128.5726499,139.8962312,89.74316001,55.50442638,61.18018674,106.8427994,97.84782618,106.6393636,100.9399595,,,
6/13/2019,76.05059155,96.88650816,,,86.19662947,122.0675559,,,,,127.8011262,138.949585,99.13250959,55.08130623,64.26912593,101.8007409,96.97689016,104.7200286,98.49811435,,,
6/14/2019,76.36438594,96.36685076,,,86.04444435,120.4719225,,,,,127.4032614,138.3559913,99.21356618,54.61252539,63.79522985,101.8901207,96.96495004,104.0744648,96.19010569,,,
6/17/2019,76.61997337,94.6867012,,,83.94613587,117.4648883,,,,,126.2991741,134.7644478,99.54925061,53.88586631,64.68002252,102.2620725,95.7663704,101.0417413,95.15015001,,,
6/18/2019,76.9790399,96.46321586,,,85.82257089,118.6771175,,,,,125.9614383,134.2523514,99.69245442,54.95901314,65.13026923,102.2299084,95.38726756,100.8579561,96.44406404,,,
6/19/2019,77.55998547,96.51434959,,,86.80401532,120.4549253,,,,,126.3608144,135.9505577,99.85155134,55.85398801,66.85775179,102.407023,95.01853528,102.8632365,98.78431647,,,
6/20/2019,78.45655266,95.90350634,,,87.20839117,121.021077,,,,,126.0548373,136.1252702,100.0266865,55.30519931,68.2753643,108.1407749,94.66027008,104.6245409,99.11693361,,,
6/21/2019,78.24070259,95.48494494,,,85.03079997,118.9732313,,,,,125.7644774,133.4048153,100.0969808,55.5249783,67.75325119,103.2293114,94.31256943,100.9222648,98.91237292,,,
6/24/2019,79.28358444,94.23879764,,,84.74213913,118.6103454,,,,,126.6756394,133.9956582,100.7699185,55.75440492,66.28603666,106.8394482,93.54386098,101.1062768,99.25662689,,,
6/25/2019,80.56528143,93.68098123,,,87.29971433,120.8463315,,,,,127.5802263,134.5700134,102.7475023,57.53874778,65.96412452,106.4961698,93.2398084,99.55779835,99.18924167,,,
6/26/2019,80.17770167,93.33164607,,,85.88507947,118.6001025,,,,,127.3722833,133.5384583,104.1276915,55.98485853,65.64823881,108.0572154,92.94681058,100.5015603,98.60647259,,,
6/27/2019,81.10991192,93.2569091,,,86.08715585,118.4887051,,,,,126.5786491,133.7393593,104.4152901,55.49520962,65.4051455,108.377499,92.66497029,102.2732024,99.44186298,,,
6/28/2019,81.81604244,93.63387112,,,86.28174329,118.5070803,,,,,127.9169818,134.1179424,103.6030019,56.36143364,65.37048636,108.7167763,91.34441899,98.0019463,99.34637271,,,
7/1/2019,82.64252352,91.65372539,,,84.00416216,116.0307745,,,,,127.4928251,133.7455601,105.8613634,55.36354764,64.1921685,109.8503327,92.67605811,98.4549828,99.36339969,,,
7/2/2019,83.35803614,93.50030341,,,85.40282675,116.7771843,,,,,127.3852024,133.8160371,106.2350172,55.5012601,63.21392501,111.1520525,93.59944215,96.54631063,100.3792732,,,
7/3/2019,85.09362439,94.39337638,,,86.78008655,117.5620864,,,,,127.2947142,136.755487,106.6263863,56.81845661,65.61540493,112.7390202,93.38981622,97.64131551,101.8789113,,,
7/4/2019,85.72401137,92.42860096,,,86.5754013,117.3197471,,,,,129.1557581,135.7237161,107.0976247,56.47164777,64.04074315,111.1612457,92.65070239,98.13813454,102.0392539,,,
7/5/2019,86.31513319,93.479909,,,86.58736012,117.1511555,,,,,129.1001227,135.4439149,107.5247554,56.86402803,65.2136905,111.6384826,91.90519691,98.11135818,102.9216721,,,
7/8/2019,87.3360252,91.90752069,,,85.52546459,114.6025716,,,,,129.2734626,133.4613673,108.9159412,55.98405256,62.36495718,113.7697578,89.26671598,95.5837262,103.085144,,,
7/9/2019,87.72423466,91.62723987,,,85.46721847,113.3628846,,,,,129.2884939,131.6276244,109.4168174,56.18135558,62.23029938,114.3281355,89.12602423,95.14871555,103.5010929,,,
7/10/2019,87.76969972,91.2398249,,,84.786881,112.2280079,,,,,128.7124308,133.2129909,109.936546,56.58364466,62.00512727,113.6021574,88.99798829,98.17530211,103.467129,,,
7/11/2019,89.14859802,91.51504802,,,85.91759976,114.1096837,,,,,130.3178785,134.5486871,112.2644838,57.00612185,62.11581232,115.5529472,91.2625001,95.57422306,106.0145499,,,
7/12/2019,88.82006809,90.93808726,,,84.77037033,113.0578238,,,,,130.3870637,134.3421147,112.8164645,57.09045762,61.9051839,116.1751358,90.39089522,95.32559459,105.7737077,,,
7/15/2019,88.17955898,91.0259992,,,85.91440056,114.3235385,,,,,131.1842175,134.4322369,115.207965,56.82143796,61.35788982,120.0254734,90.16570477,95.92494086,108.7246031,,,
7/16/2019,88.41398149,92.01713708,,,86.14453644,115.1798685,,,,,131.3278042,134.3335245,116.3337454,57.31945582,61.73356568,121.2492878,91.77657709,96.39234835,109.7902755,,,
7/17/2019,88.01303519,92.09489258,,,86.32545083,115.2404618,,,,,132.6034064,134.7715149,117.4792791,57.78080616,63.02673917,116.6694449,94.0265963,97.60781907,111.445428,,,
7/18/2019,88.48154483,92.21941075,,,85.80401067,115.1291412,,,,,133.2661815,136.7964296,118.3926339,58.60607704,61.64364831,123.4493025,94.00623175,98.36834129,112.5104372,,,
7/19/2019,88.67307284,92.51775667,,,86.40542544,115.4967291,,,,,133.0641715,135.3648296,118.8241285,58.81185375,62.16919169,124.2133368,93.99919677,97.05092702,113.4887827,,,
7/22/2019,88.14138014,92.8249058,,,87.45207277,116.5256665,,,,,133.7814097,135.3327194,118.0748592,59.54831373,62.2827845,123.8007807,94.05928132,99.69817966,116.1772581,,,
7/23/2019,90.1206755,93.97740824,,,88.50290485,118.1653532,,,,,140.5818576,142.4318042,120.7456944,60.84395831,62.15587519,123.216624,96.972955,101.6232212,118.0693753,,,
7/24/2019,94.04919428,98.03222833,,,90.97631024,119.1730784,,,,,140.8696451,142.5374267,120.2369618,61.0319753,64.62238973,122.6428938,98.39145214,102.9306109,122.0484208,,,
7/25/2019,94.21522825,98.53787717,,,91.63742429,120.7463276,,,,,148.931431,142.5981533,121.0594952,62.92011962,64.51379558,126.968968,98.466092,105.2832322,122.0771258,,,
7/26/2019,94.29868272,98.69262126,,,90.380438,119.3611276,,,,,148.5734956,148.2855753,122.626027,64.02288695,66.79241609,126.4289054,98.55457605,105.3885307,120.0543419,,,
7/29/2019,93.78845253,97.61095546,,,89.95218712,118.8260994,,,,,149.6306566,148.6556911,121.2380057,64.47953188,63.69507594,125.8225968,97.0010783,104.9658776,117.6243467,,,
7/30/2019,95.16554568,99.54717013,,,91.13313077,119.6296922,,,,,151.8589599,148.8047872,120.7946939,63.43032131,65.17649555,125.3274932,103.5592963,105.2044653,118.8604131,,,
7/31/2019,95.61637901,100.3568591,,,91.29157968,120.6970685,,,,,151.8589599,151.7844224,120.7946939,64.91812769,65.17649555,125.3274932,103.5592963,106.2503541,118.3538656,,,
8/1/2019,96.22353577,101.7850372,,,93.29691877,122.9196784,,,,,152.266026,153.7816194,120.3612005,65.80757408,63.77401913,125.976978,101.7454392,107.161307,118.5655051,,,
8/2/2019,98.38642109,107.2902523,,,95.8973763,127.2241468,,,,,161.9074652,153.963996,119.9376092,65.69472244,69.09212142,129.6357633,101.9175541,108.1976213,119.9196451,,,
8/5/2019,99.73989539,107.72582,,,98.93222826,129.2006205,,,,,163.2327767,154.6212762,118.7270931,69.62891134,68.76201833,130.9334428,105.4642591,106.2359068,115.8560187,,,
8/6/2019,103.0740589,115.5087959,,,98.83821855,129.2948688,,,,,163.7133831,154.8775886,118.3439595,69.40353316,68.37222646,130.5208442,105.6917155,109.0667902,118.5310114,,,
8/7/2019,104.3713519,117.745862,,,103.3345205,132.7427173,,,,,164.213663,179.4614843,117.9711563,71.45292265,69.60033445,129.9891056,108.9915049,108.56902,117.3979233,,,
8/8/2019,104.7332419,118.0271006,,,104.7565674,134.7693291,,,,,175.5273252,178.7645263,117.6087715,72.61307585,68.68948566,129.5986807,109.2445455,113.5697907,120.0679281,,,
8/9/2019,106.1162583,117.0772424,,,108.7228005,140.2974039,,,,,177.6261113,180.0760139,140.7268542,77.86308674,68.82410621,129.219609,111.4842711,113.870706,120.1302955,,,
8/13/2019,103.4571754,119.9959218,,,112.0255621,146.9231144,,,,,179.8135464,183.9780262,139.566742,81.43354901,75.72711058,139.3989604,112.6919282,121.1066288,123.4285929,,,
8/14/2019,101.9025075,115.0062391,,,108.9048532,141.9251873,,,,,180.4084402,177.9727251,139.3014967,81.76516456,74.16040316,139.095223,113.0313422,121.4814645,120.4488002,,,
